time,open,high,low,upstop,downstop,volume,money,close
2012/6/4,6.6625,6.7045,6.5954,7.4303,6.0793,67851553.52,8568102,6.6206
2012/6/5,6.6625,6.6625,6.3563,7.2835,5.9577,130136759,16924820,6.4192
2012/6/6,6.4569,6.4611,6.3353,7.0611,5.7773,82840762.9,10928154,6.3563
2012/6/7,6.4024,6.4737,6.3563,6.994,5.7227,67301260.26,8801126,6.4024
2012/6/8,6.4611,6.4821,6.3646,7.0443,5.7605,45204980.6,5909350,6.3982
2012/6/11,6.4611,6.4863,6.3563,7.0401,5.7605,49909674.46,6503474,6.4737
2012/6/12,6.4192,6.4611,6.3688,7.1198,5.8276,38342484.67,5014522,6.4402
2012/6/13,6.4402,6.5325,6.4192,7.0863,5.7982,44582390.92,5762484,6.5241
2012/6/14,6.5241,6.6709,6.4947,7.1786,5.8738,92106629.4,11684652,6.5744
2012/6/15,6.587,6.6499,6.4611,7.2331,5.9157,50721514.02,6499686,6.5492
2012/6/18,6.5702,6.5996,6.4863,7.2038,5.8947,46981462.24,6012368,6.545
2012/6/19,6.5492,6.5828,6.4821,7.1996,5.8905,40544317.56,5204734,6.5031
2012/6/20,6.5283,6.587,6.4611,7.1534,5.8528,49661891.61,6378450,6.4905
2012/6/21,6.5031,6.5031,6.3101,7.1408,5.8402,68731529.84,9079168,6.3311
2012/6/25,6.3143,6.3772,6.1842,6.9646,5.6975,46450747.11,6188776,6.201
2012/6/26,6.201,6.3185,6.1716,6.822,5.5801,50859867.22,6830472,6.2975
2012/6/27,6.2975,6.3185,6.1716,6.9268,5.6682,44807175.85,6028014,6.2304
2012/6/28,6.2304,6.2891,6.0751,6.8555,5.6094,69691409.16,9470036,6.1087
2012/6/29,6.0835,6.2933,5.878,6.7213,5.4962,71264111.92,9769520,6.2849
2012/7/2,6.2765,6.4863,6.2765,6.9143,5.6556,93170807.81,12225454,6.3898
2012/7/3,6.415,6.4821,6.3604,7.0275,5.7521,51194286.25,6695118,6.4108
2012/7/4,6.4276,6.4611,6.3772,7.0527,5.7689,45849722.03,5988114,6.4444
2012/7/5,6.436,6.436,6.2975,7.0905,5.7982,36492416.8,4832828,6.3311
2012/7/6,6.3646,6.3646,6.1213,6.9646,5.6975,79664725.91,10766148,6.3101
2012/7/9,6.2262,6.3646,6.1633,6.9394,5.6808,61540495.19,8250096,6.1675
2012/7/10,6.1339,6.4024,6.0835,6.7842,5.5507,77096065.17,10356184,6.3646
2012/7/11,6.3688,6.4024,6.3143,7.0024,5.7269,48576505.29,6396532,6.394
2012/7/12,6.394,6.7255,6.3479,7.0317,5.7563,198915728.1,25252894,6.6457
2012/7/13,6.5996,6.6499,6.4779,7.3086,5.9828,102852451.9,13144426,6.6206
2012/7/16,6.7087,7.2499,6.7045,7.2835,5.9577,512417608.4,61674134,6.9982
2012/7/17,6.9226,7.0821,6.8303,7.6988,6.2975,239520242.4,28892288,7.0066
2012/7/18,7.0405,7.0701,6.8328,7.706,6.3072,229786709.8,28030046,7.0532
2012/7/19,7.015,7.0574,6.9345,7.7568,6.3496,164293264.5,19898472,6.943
2012/7/20,6.8879,6.8879,6.7226,7.6381,6.2478,159916373,19960908,6.7353
2012/7/23,6.7565,6.943,6.6971,7.4092,6.0613,153713222.5,19032648,6.8285
2012/7/24,6.7692,6.8158,6.6971,7.511,6.1461,103484557,12972738,6.7819
2012/7/25,6.7862,6.8243,6.6378,7.4601,6.1037,89488123.86,11268320,6.6378
2012/7/26,6.6378,6.765,6.5997,7.3033,5.9723,101415690.4,12875982,6.6336
2012/7/27,6.6844,6.7056,6.4894,7.299,5.9723,116101765.6,14933316,6.6124
2012/7/30,6.6124,6.7311,6.5234,7.2736,5.9511,97343986.42,12414054,6.6717
2012/7/31,6.6166,6.6844,6.5234,7.3372,6.0062,54347436.73,6975364,6.6081
2012/8/1,6.5657,6.7607,6.5657,7.2694,5.9469,78038709.23,9876128,6.7522
2012/8/2,6.7226,6.7607,6.6039,7.4262,6.0783,52011642.66,6599418,6.6717
2012/8/3,6.6971,6.7014,6.5742,7.3372,6.0062,96358254.3,12301748,6.6717
2012/8/6,6.6251,6.9176,6.5742,7.3372,6.0062,141807446,17694952,6.9048
2012/8/7,6.9048,7.0193,6.854,7.5957,6.2139,143321328.4,17490762,6.943
2012/8/8,6.9006,6.9345,6.8073,7.6381,6.2478,79323747.13,9810672,6.8328
2012/8/9,6.8285,6.9599,6.8243,7.5152,6.1503,105474200.8,12964552,6.8964
2012/8/10,6.8964,6.9006,6.8201,7.5873,6.2055,56111103.16,6938208,6.8455
2012/8/13,6.8497,7.0066,6.8073,7.5322,6.1588,194503948.5,23733448,6.854
2012/8/14,6.8243,6.9048,6.5276,7.5406,6.1673,165742433.6,21088474,6.6675
2012/8/15,6.6293,6.6293,6.464,7.3329,6.002,90397761.36,11752248,6.4725
2012/8/16,6.4725,6.5361,6.4259,7.121,5.824,55270904.98,7235268,6.5064
2012/8/17,6.4852,6.5149,6.3157,7.1592,5.8579,77567008.35,10280338,6.4089
2012/8/20,6.358,6.5827,6.2945,7.049,5.7689,55287562.49,7254170,6.5191
2012/8/21,6.5191,6.5657,6.4683,7.1719,5.8664,58816809.04,7645876,6.5149
2012/8/22,6.5191,6.5742,6.4894,7.1676,5.8621,49391222.71,6398490,6.5106
2012/8/23,6.5276,6.5615,6.4852,7.1634,5.8579,27453776.36,3567480,6.5361
2012/8/24,6.4979,6.5106,6.2351,7.1888,5.8833,99981508.56,13445124,6.2436
2012/8/27,6.1927,6.2097,5.9681,6.8667,5.6205,116581549,16337752,6.019
2012/8/28,6.019,6.0529,5.913,6.6208,5.4171,117867248.9,16780244,5.9299
2012/8/29,5.9045,6.0359,5.9045,6.5234,5.3365,53903293.18,7645706,6.0105
2012/8/30,6.019,6.0486,5.6375,6.6124,5.4086,107613355.4,15689766,5.8536
2012/8/31,5.7604,5.7816,5.6375,6.4386,5.2687,57153624.72,8487198,5.7562
2012/9/3,5.7222,5.8367,5.6671,6.3326,5.1797,60701761.85,8908470,5.7985
2012/9/4,5.8155,6.0317,5.7985,6.3792,5.2178,97750711.94,13999640,5.8409
2012/9/5,5.8324,5.8918,5.7138,6.4259,5.256,79506254.16,11619684,5.7265
2012/9/6,5.7562,5.7858,5.7265,6.2987,5.1543,39089402.06,5755368,5.7816
2012/9/7,5.824,6.0825,5.8197,6.358,5.2051,156535699,22224080,5.9554
2012/9/10,5.9766,6.0147,5.9342,6.553,5.362,88711090.85,12591086,5.9893
2012/9/11,5.9681,5.9681,5.8918,6.5869,5.3916,63985497.85,9162302,5.9215
2012/9/12,5.9554,5.9893,5.807,6.5149,5.328,115288123.8,16611424,5.8918
2012/9/13,5.8918,5.9427,5.807,6.481,5.3026,95849846.05,13847678,5.8155
2012/9/14,5.8494,5.896,5.7646,6.3962,5.2348,82953019.2,12082832,5.7943
2012/9/17,5.8113,5.8367,5.6375,6.375,5.2136,75292485.19,11167768,5.6459
2012/9/18,5.6417,5.6417,5.4891,6.2097,5.0822,76472938.37,11677598,5.523
2012/9/19,5.523,5.5993,5.4764,6.0741,4.972,67485219.86,10345114,5.5357
2012/9/20,5.5357,5.5951,5.4722,6.091,4.9805,63377930.44,9703542,5.4764
2012/9/21,5.4679,5.523,5.4298,6.0232,4.9296,41310087.21,6405828,5.4467
2012/9/24,5.4255,5.4679,5.328,5.9935,4.9042,46450878.97,7293992,5.4128
2012/9/25,5.4255,5.4382,5.3662,5.9554,4.8703,36259482.12,5691032,5.3874
2012/9/26,5.362,5.3789,5.1712,5.9257,4.8491,62128741.98,10024892,5.1839
2012/9/27,5.1712,5.3196,5.1373,5.701,4.6668,64839724.44,10484744,5.2772
2012/9/28,5.2136,5.3535,5.2136,5.807,4.7516,59569769.74,9525290,5.345
2012/10/8,5.3662,5.4171,5.3535,5.8791,4.8109,54815622.64,8636782,5.3747
2012/10/9,5.4128,5.5018,5.3789,5.913,4.8364,82892143.67,12858944,5.4976
2012/10/10,5.5061,5.5866,5.451,6.0486,4.9466,56145834.56,8627694,5.54
2012/10/11,5.5273,5.5442,5.4722,6.0952,4.9847,54178010.17,8346010,5.4976
2012/10/12,5.4891,5.5569,5.4679,6.0486,4.9466,42192959.67,6492258,5.523
2012/10/15,5.5527,5.5781,5.3535,6.0741,4.972,62833827.26,9812756,5.4001
2012/10/16,5.4043,5.5061,5.3874,5.9384,4.8618,64365427.87,9996714,5.4255
2012/10/17,5.4382,5.4764,5.3704,5.9681,4.883,43836397.44,6873580,5.3916
2012/10/18,5.4213,5.4891,5.3916,5.9299,4.8533,95234481.81,14808322,5.4764
2012/10/19,5.4849,5.5442,5.4679,6.0232,4.9296,61491235.8,9464420,5.5273
2012/10/22,5.5103,5.5696,5.4891,6.0783,4.9762,56772056.73,8683116,5.5527
2012/10/23,5.5315,5.5527,5.4891,6.108,4.9974,66965405.69,10284416,5.5061
2012/10/24,5.4679,5.5357,5.4594,6.0571,4.955,55080363.43,8486718,5.4976
2012/10/25,5.4764,5.5145,5.4043,6.0486,4.9466,50122981.03,7780904,5.4171
2012/10/26,5.3916,5.4382,5.2051,5.9596,4.8745,50550246.14,8119574,5.2178
2012/10/29,5.2772,5.2772,5.1882,5.7392,4.6965,35785375.39,5794544,5.1882
2012/10/30,5.1966,5.2136,5.0313,5.7053,4.671,89526916.19,14920970,5.0695
2012/10/31,5.0356,5.061,4.9635,5.5781,4.5608,54470651.49,9213794,5.0525
2012/11/1,5.0568,5.1882,5.0356,5.5569,4.5481,97346155.68,16166408,5.1627
2012/11/2,5.1543,5.1627,5.0695,5.6799,4.6456,66805077.31,11076540,5.1203
2012/11/5,5.0822,5.1458,5.0695,5.6332,4.6075,37488335.01,6210068,5.1246
2012/11/6,5.0864,5.1373,4.9762,5.6375,4.6117,75234174.55,12625914,5.1373
2012/11/7,5.0864,5.1415,5.061,5.6502,4.6244,43220858.91,7161024,5.1119
2012/11/8,5.044,5.1288,4.794,5.6248,4.599,189031415.6,32911372,4.8067
2012/11/9,4.7473,4.7685,4.6626,5.2857,4.3277,80414731.2,14526150,4.6753
2012/11/12,4.6753,4.7261,4.6244,5.1415,4.209,45936321.33,8346838,4.6626
2012/11/13,4.6668,4.6922,4.5185,5.1288,4.1963,50308086.92,9279094,4.5269
2012/11/14,4.5269,4.5354,4.4506,4.9805,4.0734,40410105.31,7633304,4.4973
2012/11/15,4.493,4.5863,4.4591,4.9466,4.048,48790194.83,9119602,4.4973
2012/11/16,4.5142,4.5481,4.404,4.9466,4.048,35246977.98,6708438,4.4337
2012/11/19,4.4549,4.4591,4.3023,4.8787,3.9886,60380004.49,11724596,4.3913
2012/11/20,4.3786,4.4252,4.3447,4.8321,3.9505,43333552.52,8364640,4.4125
2012/11/21,4.3998,4.4506,4.3616,4.8533,3.9717,49732742.72,9574620,4.4506
2012/11/22,4.4379,4.5524,4.4082,4.8957,4.0056,83835945.44,15796074,4.5227
2012/11/23,4.5227,4.6329,4.4803,4.9762,4.0691,82757147.07,15346852,4.6032
2012/11/26,4.6032,4.6117,4.51,5.0652,4.1412,36995109.61,6912806,4.5227
2012/11/27,4.5057,4.5057,4.3786,4.9762,4.0691,34972303.18,6718946,4.3786
2012/11/28,4.3871,4.5269,4.3871,4.8152,3.942,64321270.81,12196810,4.4506
2012/11/29,4.4125,4.5524,4.4125,4.8957,4.0056,62907620.72,11885724,4.4464
2012/11/30,4.4294,4.5142,4.3871,4.8915,4.0013,43238011.78,8231728,4.4549
2012/12/3,4.4506,4.5439,4.3447,4.8999,4.0098,71173686.09,13485446,4.3531
2012/12/4,4.3277,4.3701,4.1073,4.7897,3.9166,69154571.48,13817502,4.3574
2012/12/5,4.3404,4.5863,4.3235,4.794,3.9208,105930663.3,19917188,4.5736
2012/12/6,4.5481,4.7346,4.5481,5.0313,4.1158,112854469.6,20570710,4.7007
2012/12/7,4.705,5.1288,4.6922,5.1712,4.2302,264280501.3,45460630,4.9169
2012/12/10,4.9381,5.0737,4.866,5.4086,4.4252,221112957.9,37582062,5.0059
2012/12/11,4.9593,4.9593,4.8364,5.5061,4.5057,202521988.4,35043598,4.8957
2012/12/12,4.883,4.9211,4.8067,5.3874,4.4082,75828352.6,13224924,4.8957
2012/12/13,4.8745,4.9423,4.8152,5.3874,4.4082,71432477.73,12425840,4.8236
2012/12/14,4.794,5.2009,4.794,5.3068,4.3404,255099981.2,42635270,5.1797
2012/12/17,5.1797,5.256,5.1119,5.6968,4.6626,238965259.3,39027790,5.2094
2012/12/18,5.2094,5.4043,4.9974,5.7307,4.688,453567376.9,73892358,5.0398
2012/12/19,4.8109,5.0144,4.599,5.5442,4.5354,392003683.8,69102054,4.9678
2012/12/20,4.8364,4.9296,4.7643,5.4637,4.4718,223986631,39249146,4.866
2012/12/21,4.8703,4.9762,4.8109,5.3535,4.3786,242287370.7,42077650,4.8321
2012/12/24,4.7855,4.9084,4.7516,5.3153,4.3489,200881809.9,35046900,4.8957
2012/12/25,4.8957,5.1415,4.8575,5.3874,4.4082,249781217.8,41986600,5.0822
2012/12/26,5.078,5.2729,5.044,5.5908,4.5736,230508538.5,37927752,5.2306
2012/12/27,5.2051,5.2051,5.0525,5.7519,4.7092,237811065.8,39431292,5.0652
2012/12/28,5.0483,5.2433,5.0144,5.5739,4.5566,240472431.9,39645292,5.2433
2012/12/31,5.2263,5.328,5.1458,5.7689,4.7177,224662539.7,36238926,5.2941
2013/1/4,5.362,5.4213,5.2433,5.824,4.7643,251152371.5,39889284,5.3535
2013/1/7,5.3492,5.4722,5.3026,5.8876,4.8194,210449124.7,33055610,5.4679
2013/1/8,5.434,5.6841,5.4213,6.0147,4.9211,270316297,41017168,5.6248
2013/1/9,5.6332,5.8706,5.5951,6.1885,5.061,274532740.3,40472360,5.6756
2013/1/10,5.6671,5.8579,5.6459,6.2436,5.1076,190186198.8,28028108,5.7222
2013/1/11,5.7138,5.718,5.4594,6.2945,5.15,223908666.7,34115578,5.4637
2013/1/14,5.4298,5.7985,5.4171,6.0105,4.9169,208617883.6,31242822,5.7646
2013/1/15,5.7985,6.0147,5.7731,6.3411,5.1882,312057776.9,44533398,5.9469
2013/1/16,5.9638,6.0529,5.7477,6.5403,5.3535,235474494.2,33822354,5.9342
2013/1/17,5.913,5.913,5.7095,6.5276,5.3408,175159467.7,25640630,5.7731
2013/1/18,5.824,5.9172,5.807,6.3496,5.1966,143274811.2,20686240,5.8579
2013/1/21,5.8918,5.9045,5.7265,6.4428,5.2729,139102129.2,20318396,5.8282
2013/1/22,5.8155,5.824,5.5527,6.4131,5.2475,281714499.7,42110266,5.7604
2013/1/23,5.7646,5.7646,5.5824,6.3369,5.1839,165025440.7,24809744,5.6544
2013/1/24,5.6587,5.7943,5.5866,6.2182,5.0907,207486793.8,30898452,5.6671
2013/1/25,5.6629,5.6968,5.5654,6.2351,5.0992,72701497.71,10949936,5.5866
2013/1/28,5.5866,5.8324,5.5739,6.1461,5.0271,269947694,39905000,5.8197
2013/1/29,5.8197,5.8791,5.7222,6.4004,5.239,266074498.7,38812460,5.8791
2013/1/30,6.1503,6.3962,5.9342,6.4683,5.2899,546710614.3,75962354,5.9427
2013/1/31,5.9257,6.1207,5.8748,6.5361,5.3492,281450065,39921124,5.9766
2013/2/1,5.985,6.3496,5.9766,6.5742,5.3789,582825739,79968646,6.3029
2013/2/4,6.3708,6.5997,6.1885,6.9345,5.6714,639768102.3,84805770,6.197
2013/2/5,6.1843,6.481,6.0783,6.8158,5.5781,420555973.7,56223958,6.3411
2013/2/6,6.3453,6.4683,6.3199,6.9769,5.7053,306989958.3,40679084,6.4428
2013/2/7,6.464,6.464,6.18,7.0871,5.7985,376646606.2,50597642,6.3072
2013/2/8,6.2606,6.3623,6.2266,6.9387,5.6756,213935253.3,28814108,6.2733
2013/2/18,6.2648,6.392,6.1588,6.9006,5.6459,215624181.6,29105640,6.18
2013/2/19,6.1673,6.1673,6.0062,6.7989,5.5612,186401115.6,26073428,6.0571
2013/2/20,6.0656,6.1037,6.002,6.6632,5.451,155328909.7,21757722,6.0952
2013/2/21,6.0571,6.0571,5.7222,6.7056,5.4849,229828598.7,33026182,5.8155
2013/2/22,5.7985,5.8791,5.7477,6.3962,5.2348,111924545.9,16362704,5.7604
2013/2/25,5.7646,5.9681,5.7646,6.3369,5.1839,138804535.7,20029604,5.9172
2013/2/26,5.8918,6.0571,5.8155,6.5106,5.3238,188538741,26890618,5.824
2013/2/27,5.8536,5.9257,5.7646,6.4047,5.2433,122932196.1,17838602,5.896
2013/2/28,5.896,6.002,5.7816,6.4852,5.3068,179195178.5,25654012,5.9935
2013/3/1,5.985,5.985,5.8536,6.5912,5.3959,197179096.4,28309308,5.9003
2013/3/4,5.8367,5.9257,5.629,6.4894,5.3111,226789119.1,33243568,5.6883
2013/3/5,5.735,5.8324,5.6163,6.2563,5.1203,114352920,16847162,5.7985
2013/3/6,5.8282,5.9299,5.7477,6.3792,5.2178,157060469.3,22737832,5.8791
2013/3/7,5.8494,5.9172,5.7689,6.4683,5.2899,114458997.6,16593504,5.8155
2013/3/8,5.8155,5.8409,5.7562,6.3962,5.2348,66334818.94,9717548,5.7646
2013/3/11,5.7519,5.8324,5.6459,6.3411,5.1882,84510642.49,12432546,5.7646
2013/3/12,5.7689,5.8452,5.5188,6.3411,5.1882,120533588.4,18041086,5.5696
2013/3/13,5.5696,5.5951,5.2645,6.1249,5.0144,130495840.1,20510088,5.3577
2013/3/14,5.3153,5.4298,5.2814,5.8918,4.8236,63309115.65,9973636,5.3747
2013/3/15,5.3831,5.5273,5.2984,5.913,4.8364,75763986.23,11815542,5.4001
2013/3/18,5.3747,5.4849,5.3323,5.9384,4.8618,61385358.58,9592178,5.3874
2013/3/19,5.4382,5.4637,5.3662,5.9257,4.8491,40358579.76,6315780,5.4171
2013/3/20,5.4382,5.5908,5.4043,5.9596,4.8745,93754767.18,14375052,5.5824
2013/3/21,5.5951,5.6587,5.5527,6.1419,5.0229,80426585.1,12156924,5.5993
2013/3/22,5.5951,5.6587,5.5781,6.1588,5.0398,67319495.67,10157582,5.6205
2013/3/25,5.6332,5.6587,5.5527,6.1843,5.0568,57034999.79,8647218,5.5739
2013/3/26,5.5485,5.5485,5.362,6.1334,5.0186,114576911.8,17930856,5.3916
2013/3/27,5.3916,5.451,5.3026,5.9299,4.8533,100043358.3,15811662,5.345
2013/3/28,5.2645,5.2645,5.0017,5.8791,4.8109,105510993.3,17367136,5.1415
2013/3/29,5.167,5.1924,5.0356,5.6544,4.6287,51700885.45,8585758,5.0525
2013/4/1,5.044,5.1203,4.9169,5.5569,4.5481,76619645.99,12993618,5.0737
2013/4/2,5.0525,5.1161,4.9762,5.5824,4.5651,59023246.95,9938886,4.9847
2013/4/3,4.9593,5.0101,4.7389,5.4849,4.4845,111445815.9,19466158,4.8152
2013/4/8,4.5778,4.6075,4.4337,5.2984,4.3319,178066907.6,33380664,4.5608
2013/4/9,4.5693,4.7431,4.5693,5.0186,4.1031,102421159.3,18640064,4.705
2013/4/10,4.6838,4.7304,4.6075,5.1754,4.2345,68337092.68,12421424,4.7261
2013/4/11,4.7431,4.8279,4.6753,5.2009,4.2557,57022304.16,10210014,4.688
2013/4/12,4.6753,4.7177,4.6075,5.1585,4.2175,50592833.91,9220616,4.671
2013/4/15,4.6371,4.6371,4.3998,5.1373,4.2048,112985027.5,21438792,4.4633
2013/4/16,4.4464,4.5608,4.4082,4.9084,4.0183,79458118.33,15063836,4.5439
2013/4/17,4.5778,4.6032,4.5354,4.9974,4.0903,55480179.5,10286288,4.5651
2013/4/18,4.5693,4.6159,4.5312,5.0229,4.1073,50112794.9,9281506,4.582
2013/4/19,4.6202,4.7516,4.582,5.0398,4.1243,151095357.1,27337816,4.7389
2013/4/22,4.6499,4.7389,4.6456,5.2136,4.2641,133462630.7,24141272,4.7219
2013/4/23,4.7304,4.7304,4.5269,5.1924,4.2514,83574134.46,15397160,4.5439
2013/4/24,4.5439,4.688,4.5396,4.9974,4.0903,88552159.77,16204472,4.6795
2013/4/25,4.6795,4.8618,4.6202,5.1458,4.2133,179631254.7,31783492,4.7813
2013/4/26,4.8236,4.8236,4.599,5.2602,4.3023,103800991.3,18756988,4.6202
2013/5/2,4.5778,4.6838,4.4506,5.0822,4.1582,74531505.61,13774708,4.6626
2013/5/3,4.7177,4.8957,4.6922,5.1288,4.1963,173346594,30384678,4.8448
2013/5/6,4.8448,4.866,4.7685,5.328,4.3616,152840827.3,26908472,4.8491
2013/5/7,4.8491,4.8703,4.7728,5.3323,4.3659,103209998,18134236,4.8109
2013/5/8,4.8194,4.8703,4.7219,5.2941,4.3319,103539333.4,18323272,4.7643
2013/5/9,4.7685,4.8533,4.7346,5.239,4.2896,112407599.5,19874486,4.8236
2013/5/10,4.8321,4.9211,4.7558,5.3068,4.3404,171531144.7,30001868,4.8957
2013/5/13,4.8957,5.061,4.8915,5.3874,4.4082,218193417.1,36993470,5.0356
2013/5/14,5.044,5.1034,4.9678,5.54,4.5312,194086020.4,32607962,5.0483
2013/5/15,5.0356,5.1797,5.0144,5.5527,4.5439,143420967.5,23786324,5.15
2013/5/16,5.1458,5.1797,5.0695,5.6671,4.6371,134038757.9,22087776,5.1712
2013/5/17,5.1797,5.3959,5.1797,5.6883,4.6541,194475537.2,30932994,5.3662
2013/5/20,5.362,5.5696,5.2984,5.9045,4.8279,242070369,37343488,5.4976
2013/5/21,5.4594,5.5273,5.3577,6.0486,4.9466,174865548,27420382,5.4043
2013/5/22,5.3916,5.5357,5.2857,5.9469,4.866,208982307.3,32811124,5.3238
2013/5/23,5.3026,5.4467,5.2136,5.8579,4.7897,149602477.5,23861662,5.2687
2013/5/24,5.3026,5.3492,5.2475,5.7943,4.7431,117156344,18743980,5.3196
2013/5/27,5.3068,5.3747,5.1966,5.8536,4.7897,174924248.5,28106708,5.3026
2013/5/28,5.2984,5.5569,5.2687,5.8324,4.7728,242069893.4,37832172,5.523
2013/5/29,5.5018,5.5866,5.4298,6.0741,4.972,170672123.9,26393160,5.4891
2013/5/30,5.4594,5.4891,5.3111,6.0401,4.9423,180531555,28462992,5.3408
2013/5/31,5.3535,5.4255,5.2772,5.8748,4.8067,132502697.5,21065234,5.2814
2013/6/3,5.2899,5.3408,5.2475,5.8113,4.7516,110676580.8,17751896,5.2475
2013/6/4,5.2475,5.2984,5.0652,5.7731,4.7219,121872948,20040078,5.078
2013/6/5,5.0652,5.1119,4.9678,5.5866,4.5693,106190870.5,17935606,4.9932
2013/6/6,4.9805,5.061,4.9508,5.4934,4.493,85682041.54,14477076,4.9805
2013/6/7,4.9932,5.0483,4.7813,5.4806,4.4845,105497415.1,18303520,4.8236
2013/6/13,4.7601,4.7601,4.5269,5.3068,4.3404,96547420.98,17697508,4.6414
2013/6/14,4.6626,4.6965,4.6159,5.1076,4.1794,80466105.55,14642412,4.6626
2013/6/17,4.688,4.7304,4.6287,5.1288,4.1963,69928224.51,12641300,4.7134
2013/6/18,4.7134,4.8024,4.6965,5.1839,4.2429,75667523.81,13466836,4.7516
2013/6/19,4.7558,4.7601,4.671,5.2263,4.2768,66611459.24,11972952,4.7219
2013/6/20,4.705,4.705,4.5185,5.1924,4.2514,87679214.38,16176622,4.5227
2013/6/21,4.4506,4.5736,4.3701,4.9762,4.0691,54180370.18,10223706,4.5354
2013/6/24,4.5227,4.5312,4.1158,4.9889,4.0819,85395519.8,16661712,4.2684
2013/6/25,4.2345,4.2599,3.9081,4.6965,3.8403,108850367.1,22472816,4.1878
2013/6/26,4.1963,4.2726,4.0607,4.6075,3.7682,99642662.54,20355946,4.1539
2013/6/27,4.1878,4.2472,4.0691,4.5693,3.7385,97832706.09,19912944,4.12
2013/6/28,4.1158,4.2175,4.0776,4.5312,3.7089,69642910.13,14230868,4.1751
2013/7/1,4.1751,4.2048,4.0691,4.5947,3.7597,72116470.89,14793664,4.1666
2013/7/2,4.1666,4.2175,4.1285,4.582,3.7512,75391885.28,15276556,4.2175
2013/7/3,4.209,4.209,4.0734,4.6414,3.7979,91907995.51,18833820,4.1285
2013/7/4,4.1158,4.1963,4.0861,4.5396,3.7173,87836176.2,17893730,4.1709
2013/7/5,4.1836,4.2557,4.1582,4.5863,3.7555,90056484.96,18122738,4.209
2013/7/8,4.1582,4.1582,4.0352,4.6287,3.7894,76511165.02,15850982,4.0395
2013/7/9,4.0268,4.0691,3.9759,4.4422,3.6368,65465343.86,13817586,4.0691
2013/7/10,4.0776,4.1582,4.0268,4.4761,3.6622,64623059.96,13372632,4.1539
2013/7/11,4.1751,4.493,4.1539,4.5693,3.7385,177960163,34884162,4.3871
2013/7/12,4.3913,4.4082,4.2387,4.8279,3.9505,87788574.2,17210444,4.2387
2013/7/15,4.2726,4.3574,4.2641,4.6626,3.8148,58942684.01,11584708,4.3192
2013/7/16,4.3277,4.3404,4.226,4.7516,3.8869,96131810.76,19124312,4.2811
2013/7/17,4.2641,4.315,4.1836,4.7092,3.853,93548376.58,18647410,4.2048
2013/7/18,4.2048,4.2219,4.119,4.6253,3.7843,73691430.76,15238232,4.119
2013/7/19,4.119,4.1619,3.9602,4.5309,3.7071,117500000.9,24933746,3.9645
2013/7/22,3.9216,3.9431,3.8186,4.3592,3.5698,79284448.34,17548228,3.9002
2013/7/23,3.9002,4.0246,3.8873,4.2906,3.5097,86582560.5,18687858,3.9903
2013/7/24,3.986,3.9945,3.8873,4.3893,3.5912,81130757.61,17686324,3.9516
2013/7/25,3.9516,4.0031,3.9259,4.3464,3.5569,52094433.87,11269924,3.9516
2013/7/26,3.9431,3.9516,3.883,4.3464,3.5569,56881319.43,12501658,3.8959
2013/7/29,3.883,3.986,3.78,4.2863,3.5054,72453800.39,15938498,3.9173
2013/7/30,3.9087,4.0246,3.9087,4.3078,3.5269,79444936.55,17133124,4.0203
2013/7/31,4.0246,4.0675,3.9731,4.4236,3.617,53684316.77,11469854,3.986
2013/8/1,4.0031,4.1662,3.9431,4.385,3.5869,175724834.9,37075462,4.1576
2013/8/2,4.1962,4.2177,4.0975,4.5738,3.7414,139587083.2,28820376,4.1318
2013/8/5,4.1447,4.5437,4.1447,4.5437,3.7199,291267821.4,57271882,4.5437
2013/8/13,4.6768,4.9127,4.5866,4.9985,4.0889,371781486.8,67564732,4.6939
2013/8/14,4.6725,4.8527,4.6467,5.1616,4.2262,222314600.6,40165770,4.6768
2013/8/15,4.651,4.651,4.5352,5.1444,4.2091,152358639.8,28549954,4.5395
2013/8/16,4.5223,4.7068,4.4837,4.9943,4.0846,147425374.2,27627066,4.5137
2013/8/19,4.4493,4.6424,4.4365,4.9642,4.0632,110404944.3,20702622,4.6253
2013/8/20,4.5738,4.6596,4.5223,5.0886,4.1619,91004761.52,17039742,4.5266
2013/8/21,4.5566,4.5609,4.4536,4.9814,4.0761,63795931.85,12192446,4.518
2013/8/22,4.518,4.7497,4.4794,4.9685,4.0675,180095099.9,33322214,4.6424
2013/8/23,4.6639,4.7154,4.5266,5.1058,4.179,108649042.9,20120380,4.6167
2013/8/26,4.5909,4.7239,4.5738,5.0801,4.1533,101363544.5,18548592,4.6853
2013/8/27,4.6768,4.784,4.6725,5.153,4.2177,111484596.5,20160728,4.7497
2013/8/28,4.7239,4.7497,4.6338,5.2259,4.2734,115511568.7,21089528,4.6639
2013/8/29,4.6982,4.7626,4.621,5.1316,4.1962,98658743.12,18015684,4.7154
2013/8/30,4.7154,4.7454,4.5266,5.1873,4.2434,109255537,20308402,4.5652
2013/9/2,4.5523,4.8269,4.5051,5.02,4.1104,176182582.1,32026960,4.8055
2013/9/3,4.8098,5.02,4.8055,5.286,4.3249,257917946.1,44961162,4.887
2013/9/4,4.9256,4.9471,4.8098,5.3761,4.3979,114399931.9,20221536,4.8226
2013/9/5,4.8441,4.8612,4.681,5.3032,4.3421,86747331.67,15707078,4.7239
